R1,G1,B1,R2,G2,B2,R3,G3,B3,R4,G4,B4,R5,G5,B5,R6,G6,B6,R7,G7,B7,R8,G8,B8,R9,G9,B9
0.1,0.8969986734233281,0.10000040347792649,0.11,0.9069986734233281,0.10000040347792649,0.08,0.8969986734233281,0.050000201738963246,0.7999999999994469,0.49670150321156703,0.3065847012030195,0.7999999999994469,0.49670150321156703,0.24526776096241562,0.7999999999994469,0.11,0.8999925356246635,0.6099625768862448,0.8969986734233281,0.6000001008694816,0.5999625768862448,0.8963112496965193,0.7000001008694816,0.6999625768862447,0.8969986734233281,0.7000001008694816
0.1,0.8977746391590288,0.1000002447217816,0.11,0.9077746391590288,0.1000002447217816,0.08,0.8977746391590288,0.0500001223608908,0.7999999999994469,0.5010068950189542,0.3040101807974289,0.7999999999994469,0.5010068950189542,0.24320814463794316,0.7999999999994469,0.11,0.8999944702428581,0.6099773010656488,0.8977746391590288,0.6000000611804455,0.5999773010656488,0.8972562065127986,0.7000000611804454,0.6999773010656488,0.8977746391590288,0.7000000611804454
0.1,0.8983503549517565,0.10000014843128147,0.11,0.9083503549517565,0.10000014843128147,0.08,0.8983503549517565,0.05000007421564073,0.7999999999994469,0.5039357825078629,0.3024379860781673,0.7999999999994469,0.5039357825078629,0.24195038886253384,0.7999999999994469,0.11,0.8999959034486297,0.6099862321544427,0.8983503549517565,0.6000000371078203,0.5999862321544427,0.89795964232054,0.7000000371078203,0.6999862321544427,0.8983503549517565,0.7000000371078203
0.1,0.898777332044614,0.1000000900281296,0.11,0.908777332044614,0.1000000900281296,0.08,0.898777332044614,0.0500000450140648,0.7999999999994469,0.5059187144234201,0.30148053909050354,0.7999999999994469,0.5059187144234201,0.24118443127240285,0.7999999999994469,0.11,0.8999969651965227,0.609991649289076,0.898777332044614,0.6000000225070324,0.599991649289076,0.8984830407603003,0.7000000225070324,0.699991649289076,0.898777332044614,0.7000000225070324
0.1,0.899093906261923,0.1000000546048232,0.11,0.909093906261923,0.1000000546048232,0.08,0.899093906261923,0.0500000273024116,0.7999999999994469,0.5072568505502747,0.30089846111436513,0.7999999999994469,0.5072568505502747,0.24071876889149213,0.7999999999994469,0.11,0.8999977517603229,0.6099949350045096,0.899093906261923,0.6000000136512058,0.5999949350045096,0.8988723441299821,0.7000000136512058,0.6999949350045096,0.899093906261923,0.7000000136512058
0.1,0.899328574049547,0.10000003311950045,0.11,0.909328574049547,0.10000003311950045,0.08,0.899328574049547,0.05000001655975023,0.7999999999994469,0.5081578800502821,0.3005449651786448,0.7999999999994469,0.5081578800502821,0.24043597214291587,0.7999999999994469,0.11,0.8999983344620044,0.6099969279126989,0.899328574049547,0.6000000082798752,0.5999969279126989,0.8991618322069308,0.7000000082798752,0.6999969279126989,0.899328574049547,0.7000000082798752
0.1,0.8995024992267687,0.1000000200879928,0.11,0.9095024992267687,0.1000000200879928,0.08,0.8995024992267687,0.0500000100439964,0.7999999999994469,0.5087636884216826,0.3003304333206679,0.7999999999994469,0.5087636884216826,0.24026434665653432,0.7999999999994469,0.11,0.8999987661385137,0.609998136680358,0.8995024992267687,0.6000000050219982,0.599998136680358,0.8993770553678092,0.7000000050219982,0.6999981366803579,0.8995024992267687,0.7000000050219982
0.1,0.8996313895515126,0.10000001218398358,0.11,0.9096313895515126,0.10000001218398358,0.08,0.8996313895515126,0.05000000609199179,0.7999999999994469,0.5091705994599127,0.3002002960108844,0.7999999999994469,0.5091705994599127,0.24016023680870752,0.7999999999994469,0.11,0.8999990859326046,0.609998869837851,0.8996313895515126,0.6000000030459959,0.599998869837851,0.899537042381766,0.7000000030459959,0.699998869837851,0.8996313895515126,0.7000000030459959
0.1,0.8997268976729741,0.10000000738995962,0.11,0.9097268976729741,0.10000000738995962,0.08,0.8997268976729741,0.05000000369497981,0.7999999999994469,0.5094437319835698,0.30012137902887337,0.7999999999994469,0.5094437319835698,0.2400971032230987,0.7999999999994469,0.11,0.8999993228420402,0.6099993145213966,0.8997268976729741,0.6000000018474899,0.5999993145213965,0.8996559566390092,0.7000000018474899,0.6999993145213965,0.8997268976729741,0.7000000018474899
0.1,0.89979766490679,0.10000000448223711,0.11,0.90979766490679,0.10000000448223711,0.08,0.89979766490679,0.05000000224111856,0.7999999999994469,0.5096269855830816,0.30007353509453916,0.7999999999994469,0.5096269855830816,0.24005882807563134,0.7999999999994469,0.11,0.8999994983489473,0.6099995842359861,0.89979766490679,0.6000000011205593,0.5999995842359861,0.8997443355275537,0.7000000011205593,0.6999995842359861,0.89979766490679,0.7000000011205593
0.1,0.8998500977417004,0.10000000271861431,0.11,0.9098500977417004,0.10000000271861431,0.08,0.8998500977417004,0.050000001359307156,0.7999999999994469,0.5097498994464602,0.30004453610421244,0.7999999999994469,0.5097498994464602,0.24003562888336996,0.7999999999994469,0.11,0.8999996283677061,0.609999747826296,0.8998500977417004,0.6000000006796536,0.599999747826296,0.8998100161769134,0.7000000006796536,0.6999997478262959,0.8998500977417004,0.7000000006796536
0.1,0.8998889448816123,0.10000000164892298,0.11,0.9098889448816123,0.10000000164892298,0.08,0.8998889448816123,0.05000000082446149,0.7999999999994469,0.5098323249347668,0.3000269634092172,0.7999999999994469,0.5098323249347668,0.24002157072737376,0.7999999999994469,0.11,0.8999997246879957,0.6099998470488865,0.8998889448816123,0.6000000004122308,0.5999998470488865,0.8998588260003,0.7000000004122308,0.6999998470488865,0.8998889448816123,0.7000000004122308
0.1,0.899917725713533,0.1000000010001223,0.11,0.909917725713533,0.1000000010001223,0.08,0.899917725713533,0.05000000050006115,0.7999999999994469,0.5098875916148833,0.30001631745850355,0.7999999999994469,0.5098875916148833,0.24001305396680284,0.7999999999994469,0.11,0.8999997960438347,0.6099999072304491,0.899917725713533,0.6000000002500306,0.599999907230449,0.8998950972766003,0.7000000002500306,0.699999907230449,0.899917725713533,0.7000000002500306
0.1,0.8999390482653423,0.10000000060660486,0.11,0.9099390482653423,0.10000000060660486,0.08,0.8999390482653423,0.05000000030330243,0.7999999999994469,0.5099246448209701,0.3000098697586564,0.7999999999994469,0.5099246448209701,0.24000789580692514,0.7999999999994469,0.11,0.8999998489055476,0.609999943732419,0.8999390482653423,0.6000000001516512,0.5999999437324189,0.8999220503248716,0.7000000001516512,0.6999999437324189,0.8999390482653423,0.7000000001516512
0.1,0.8999548450517846,0.10000000036792434,0.11,0.9099548450517846,0.10000000036792434,0.08,0.8999548450517846,0.05000000018396217,0.7999999999994469,0.5099494854030461,0.30000596606106045,0.7999999999994469,0.5099494854030461,0.24000477284884836,0.7999999999994469,0.11,0.8999998880664719,0.6099999658719855,0.8999548450517846,0.6000000000919811,0.5999999658719855,0.8999420786715822,0.700000000091981,0.6999999658719854,0.8999548450517846,0.700000000091981
0.1,0.8999665479566074,0.10000000022315747,0.11,0.9099665479566074,0.10000000022315747,0.08,0.8999665479566074,0.050000000111578735,0.7999999999994469,0.5099661379251902,0.30000360358236144,0.7999999999994469,0.5099661379251902,0.24000288286588917,0.7999999999994469,0.11,0.8999999170776001,0.6099999793003122,0.8999665479566074,0.6000000000557894,0.5999999793003122,0.8999569611920016,0.7000000000557893,0.6999999793003122,0.8999665479566074,0.7000000000557893
0.1,0.8999752178779968,0.10000000013535182,0.11,0.9099752178779968,0.10000000013535182,0.08,0.8999752178779968,0.05000000006767591,0.7999999999994469,0.5099773010656488,0.3000021745531444,0.7999999999994469,0.5099773010656488,0.2400017396425155,0.7999999999994469,0.11,0.8999999385695738,0.6099999874450045,0.8999752178779968,0.600000000033838,0.5999999874450045,0.8999680198784501,0.700000000033838,0.6999999874450045,0.8999752178779968,0.700000000033838
0.1,0.899981640821448,0.10000000008209498,0.11,0.9099816408214481,0.10000000008209498,0.08,0.899981640821448,0.05000000004104749,0.7999999999994469,0.5099847842215497,0.30000131068579894,0.7999999999994469,0.5099847842215497,0.24000104854863916,0.7999999999994469,0.11,0.8999999544912202,0.6099999923850102,0.899981640821448,0.6000000000205238,0.5999999923850102,0.8999762371452001,0.7000000000205238,0.6999999923850102,0.899981640821448,0.7000000000205238
0.1,0.899986399114103,0.10000000004979326,0.11,0.9099863991141031,0.10000000004979326,0.08,0.899986399114103,0.05000000002489663,0.7999999999994469,0.50998980045636,0.30000078886059056,0.7999999999994469,0.50998980045636,0.24000063108847247,0.7999999999994469,0.11,0.8999999662862663,0.6099999953812753,0.899986399114103,0.6000000000124484,0.5999999953812752,0.8999823430332314,0.7000000000124483,0.6999999953812752,0.899986399114103,0.7000000000124483
0.1,0.8999899241764455,0.10000000003020104,0.11,0.9099899241764455,0.10000000003020104,0.08,0.8999899241764455,0.05000000001510052,0.7999999999994469,0.5099931629954577,0.3000004739410681,0.7999999999994469,0.5099931629954577,0.2400003791528545,0.7999999999994469,0.11,0.8999999750242514,0.6099999971986018,0.8999899241764455,0.6000000000075503,0.5999999971986018,0.8999868800304259,0.7000000000075502,0.6999999971986017,0.8999899241764455,0.7000000000075502
0.1,0.8999925356246635,0.10000000001831777,0.11,0.9099925356246635,0.10000000001831777,0.08,0.8999925356246635,0.050000000009158885,0.7999999999994469,0.5099954169981401,0.30000028410595514,0.7999999999994469,0.5099954169981401,0.2400002272847641,0.7999999999994469,0.11,0.8999999814975103,0.609999998300866,0.8999925356246635,0.6000000000045794,0.599999998300866,0.8999902512486484,0.7000000000045794,0.699999998300866,0.8999925356246635,0.7000000000045794
0.1,0.8999944702428581,0.10000000001111042,0.11,0.9099944702428581,0.10000000001111042,0.08,0.8999944702428581,0.05000000000555521,0.7999999999994469,0.5099969279126989,0.30000016983435474,0.7999999999994469,0.5099969279126989,0.2400001358674838,0.7999999999994469,0.11,0.8999999862930185,0.6099999989694231,0.8999944702428581,0.6000000000027776,0.5999999989694231,0.8999927562285184,0.7000000000027776,0.6999999989694231,0.8999944702428581,0.7000000000027776
0.1,0.8999959034486297,0.10000000000673881,0.11,0.9099959034486297,0.10000000000673881,0.08,0.8999959034486297,0.050000000003369405,0.7999999999994469,0.5099979407141275,0.30000010116907927,0.7999999999994469,0.5099979407141275,0.24000008093526343,0.7999999999994469,0.11,0.8999999898456181,0.6099999993749236,0.8999959034486297,0.6000000000016847,0.5999999993749235,0.8999946175478419,0.7000000000016847,0.6999999993749235,0.8999959034486297,0.7000000000016847
0.1,0.8999969651965227,0.10000000000408715,0.11,0.9099969651965227,0.10000000000408715,0.08,0.8999969651965227,0.050000000002043576,0.7999999999994469,0.5099986196175248,0.3000000599985462,0.7999999999994469,0.5099986196175248,0.24000004799883695,0.7999999999994469,0.11,0.8999999924774489,0.6099999996208719,0.8999969651965227,0.6000000000010218,0.5999999996208719,0.8999960005950063,0.7000000000010218,0.6999999996208719,0.8999969651965227,0.7000000000010218
0.1,0.8999977517603229,0.1000000000024791,0.11,0.9099977517603229,0.1000000000024791,0.08,0.8999977517603229,0.05000000000123955,0.7999999999994469,0.5099990747011135,0.30000003538077447,0.7999999999994469,0.5099990747011135,0.24000002830461958,0.7999999999994469,0.11,0.8999999944271571,0.6099999997700473,0.8999977517603229,0.6000000000006198,0.5999999997700473,0.899997028262673,0.7000000000006198,0.6999999997700472,0.8999977517603229,0.7000000000006198
0.1,0.8999983344620044,0.10000000000150366,0.11,0.9099983344620044,0.10000000000150366,0.08,0.8999983344620044,0.05000000000075183,0.7999999999994469,0.5099993797532294,0.30000002071116183,0.7999999999994469,0.5099993797532294,0.24000001656892947,0.7999999999994469,0.11,0.8999999958715365,0.6099999998605266,0.8999983344620044,0.6000000000003759,0.5999999998605265,0.8999977918664994,0.7000000000003759,0.6999999998605265,0.8999983344620044,0.7000000000003759
0.1,0.8999987661385137,0.10000000000091191,0.11,0.9099987661385137,0.10000000000091191,0.08,0.8999987661385137,0.05000000000045596,0.7999999999994469,0.5099995842359861,0.30000001200755355,0.7999999999994469,0.5099995842359861,0.24000000960604284,0.7999999999994469,0.11,0.899999996941559,0.6099999999154051,0.8999987661385137,0.600000000000228,0.5999999999154051,0.8999983592585894,0.700000000000228,0.6999999999154051,0.8999987661385137,0.700000000000228
0.1,0.8999990859326046,0.10000000000055309,0.11,0.9099990859326046,0.10000000000055309,0.08,0.8999990859326046,0.050000000000276545,0.7999999999994469,0.5099997213049707,0.30000000687223893,0.7999999999994469,0.5099997213049707,0.24000000549779116,0.7999999999994469,0.11,0.8999999977342512,0.6099999999486906,0.8999990859326046,0.6000000000001383,0.5999999999486906,0.899998780856348,0.7000000000001383,0.6999999999486906,0.8999990859326046,0.7000000000001383
0.1,0.8999993228420402,0.10000000000033549,0.11,0.9099993228420402,0.10000000000033549,0.08,0.8999993228420402,0.050000000000167744,0.7999999999994469,0.5099998131851008,0.30000000386396186,0.7999999999994469,0.5099998131851008,0.2400000030911695,0.7999999999994469,0.11,0.8999999983214921,0.6099999999688792,0.8999993228420402,0.6000000000000839,0.5999999999688792,0.8999990941222938,0.7000000000000839,0.6999999999688792,0.8999993228420402,0.7000000000000839
0.1,0.8999994983489473,0.10000000000020359,0.11,0.9099994983489473,0.10000000000020359,0.08,0.8999994983489473,0.050000000000101796,0.7999999999994469,0.5099998747742127,0.30000000211820854,0.7999999999994469,0.5099998747742127,0.24000000169456684,0.7999999999994469,0.11,0.8999999987565307,0.6099999999811243,0.8999994983489473,0.6000000000000509,0.5999999999811243,0.8999993268928205,0.7000000000000509,0.6999999999811243,0.8999994983489473,0.7000000000000509
0.1,0.8999996283677061,0.10000000000012343,0.11,0.9099996283677061,0.10000000000012343,0.08,0.8999996283677061,0.05000000000006172,0.7999999999994469,0.5099999160586376,0.30000000111777614,0.7999999999994469,0.5099999160586376,0.2400000008942209,0.7999999999994469,0.11,0.8999999990788153,0.6099999999885514,0.8999996283677061,0.6000000000000308,0.5999999999885514,0.8999994998516445,0.7000000000000308,0.6999999999885513,0.8999996283677061,0.7000000000000308
